customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,is_charges_outlier,tenure_band,avg_monthly_revenue,charges_delta,clv_estimate,service_count,is_autopay,is_longterm_contract,has_internet,is_fiber,is_senior,is_high_value,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_predicted,revenue_at_risk,risk_rank,scoring_model,risk_tier,value_tier,segment_label,segment_priority,recommended_action,segment_color
3992-YWPKO,0,0,0,6,1,1,0,1,1,1,1,1,1,109.9,669.45,1,0,0-12 mo,111.575,-1.6749999999999972,2637.6000000000004,7,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.7965023533312602,1,87.5356086311055,75,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2430-USGXP,0,1,0,24,1,1,0,0,1,0,1,1,1,101.05,2391.8,1,0,13-24 mo,99.65833333333336,1.3916666666666515,2425.2,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8662235544421638,1,87.53189017638066,76,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
8510-AWCXC,1,0,0,13,1,1,1,0,0,0,1,1,1,100.8,1308.1,1,0,13-24 mo,100.62307692307692,0.1769230769230745,2419.2,5,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8669831569147415,1,87.39190221700593,77,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7181-BQYBV,0,1,1,1,1,1,1,0,1,0,1,1,1,102.45,102.45,1,0,0-12 mo,102.45,0.0,2458.8,6,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8527786521527607,1,87.36717291305034,78,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3049-SOLAY,0,1,0,3,1,1,0,0,0,0,1,1,1,95.2,292.85,1,0,0-12 mo,97.61666666666667,-2.4166666666666714,2284.8,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9175586952220379,1,87.35158778513801,79,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2660-EMUBI,1,0,0,10,1,1,0,0,0,0,1,1,1,95.35,898.35,1,0,0-12 mo,89.83500000000001,5.514999999999986,2288.3999999999996,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9159931122059941,1,87.33994324884154,80,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3336-JORSO,1,0,0,33,1,1,0,1,1,1,1,1,1,110.45,3655.45,1,0,25-48 mo,110.77121212121212,-0.3212121212121133,2650.8,7,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.7907500023580126,1,87.3383377604425,81,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
5883-GTGVD,0,0,0,19,1,1,0,1,0,0,1,1,1,99.95,1931.75,1,0,13-24 mo,101.67105263157896,-1.7210526315789425,2398.8,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8728688197819297,1,87.24323853720387,82,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
4910-GMJOT,0,0,0,1,1,1,0,0,0,0,1,1,1,94.6,94.6,1,0,0-12 mo,94.6,0.0,2270.3999999999996,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9217928315594554,1,87.20160186552447,83,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3629-ZNKXA,1,0,0,17,1,0,0,1,1,0,1,1,1,101.8,1752.45,0,0,13-24 mo,103.08529411764708,-1.2852941176470694,2443.2,5,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.856350505707039,1,87.17648148097656,84,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7024-OHCCK,1,0,0,2,1,1,0,0,0,0,1,1,1,93.85,170.85,1,0,0-12 mo,85.425,8.424999999999997,2252.3999999999996,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9286267464890995,1,87.15162015800198,85,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
9094-AZPHK,0,0,0,15,1,1,0,1,0,0,1,1,1,100.15,1415.0,0,0,13-24 mo,94.33333333333331,5.816666666666677,2403.6000000000004,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.869666281986454,1,87.09707814094338,86,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
8245-UMPYT,1,0,0,16,1,1,0,0,0,0,1,1,1,96.4,1581.2,1,0,13-24 mo,98.825,-2.424999999999997,2313.6000000000004,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9025373579592589,1,87.00460130727257,87,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
4021-RQSNY,1,1,0,29,1,1,0,0,1,0,1,1,1,98.5,3004.15,1,0,25-48 mo,103.59137931034483,-5.091379310344834,2364.0,5,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8830068884420924,1,86.9761785115461,88,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
9061-TIHDA,1,1,0,13,1,1,0,0,0,0,1,1,1,95.25,1233.65,1,0,13-24 mo,94.89615384615384,0.353846153846149,2286.0,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.912783799442281,1,86.94265689687727,89,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
5760-IFJOZ,0,0,0,3,1,1,0,1,1,0,1,1,0,107.95,313.6,0,0,0-12 mo,104.53333333333336,3.416666666666657,2590.8,6,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.8050623316807883,1,86.90647870494111,90,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3178-FESZO,0,0,0,1,1,1,0,1,0,0,1,1,1,100.25,100.25,1,0,0-12 mo,100.25,0.0,2406.0,5,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.8668959639045276,1,86.9063203814289,91,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
0871-URUWO,0,1,0,13,1,1,0,0,1,0,1,1,1,102.25,1359.0,1,0,13-24 mo,104.53846153846152,-2.288461538461533,2454.0,5,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.8495975153700233,1,86.87134594658488,92,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3473-XIIIT,0,1,0,16,1,1,0,1,0,0,1,1,1,100.0,1534.75,1,0,13-24 mo,95.921875,4.078125,2400.0,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8682461203763405,1,86.82461203763405,93,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
6210-KBBPI,1,0,0,9,1,1,0,1,0,0,1,1,1,99.45,919.4,1,0,0-12 mo,102.15555555555557,-2.7055555555555486,2386.8,5,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.8727046683700891,1,86.79047926940537,94,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3320-VEOYC,1,0,0,14,1,1,0,0,0,0,1,1,1,95.6,1273.3,0,0,13-24 mo,90.95,4.6499999999999915,2294.3999999999996,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9078014102847116,1,86.78581482321843,95,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
5380-WJKOV,0,0,0,34,1,1,0,1,1,0,1,1,1,106.35,3549.25,1,0,25-48 mo,104.38970588235294,1.9602941176470523,2552.3999999999996,6,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8157378023346674,1,86.75371527829188,96,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
1104-TNLZA,1,1,0,28,1,1,0,1,0,1,1,1,1,105.8,2998.0,0,0,25-48 mo,107.07142857142856,-1.2714285714285722,2539.2,6,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8198660009545635,1,86.74182290099282,97,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3793-MMFUH,1,0,0,13,1,1,0,0,0,0,1,1,1,95.05,1290.0,1,0,13-24 mo,99.23076923076924,-4.180769230769229,2281.2,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9121684177650334,1,86.70160810856642,98,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
8149-RSOUN,0,0,0,1,1,1,0,0,0,0,1,1,1,93.85,93.85,1,0,0-12 mo,93.85,0.0,2252.3999999999996,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9231533805900919,1,86.63794476838012,99,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
0564-JJHGS,0,0,0,9,1,1,0,0,0,0,1,1,1,95.5,829.1,1,0,0-12 mo,92.12222222222222,3.37777777777778,2292.0,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9071222981643132,1,86.63017947469191,100,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
5565-FILXA,1,0,0,16,1,1,0,0,0,0,1,1,1,96.15,1529.2,1,0,13-24 mo,95.575,0.5750000000000028,2307.6000000000004,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9007449677436334,1,86.60662864855036,101,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7526-BEZQB,0,0,0,12,1,1,0,0,0,0,1,1,1,96.05,1148.1,1,0,0-12 mo,95.675,0.375,2305.2,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9014386699226431,1,86.58318424606986,102,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
6350-XFYGW,1,0,0,4,1,0,0,0,1,0,1,1,1,94.75,422.4,0,0,0-12 mo,105.6,-10.849999999999994,2274.0,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9136292557382747,1,86.56637198120153,103,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
1450-GALXR,0,0,0,10,1,1,0,0,0,1,1,1,1,98.5,1058.25,1,0,0-12 mo,105.825,-7.325000000000003,2364.0,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8780423289549271,1,86.48716940206032,104,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
4958-XCBDQ,1,0,0,35,1,1,0,0,1,0,1,1,1,101.4,3496.3,1,0,25-48 mo,99.89428571428572,1.505714285714291,2433.6000000000004,5,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8527058429274258,1,86.46437247284098,105,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
8161-QYMTT,0,0,0,7,1,1,0,0,0,0,1,1,1,94.1,701.3,0,0,0-12 mo,100.18571428571428,-6.085714285714289,2258.3999999999996,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9185182090044902,1,86.43256346732252,106,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3001-CBHLQ,1,1,0,32,1,1,0,0,1,1,1,1,1,104.9,3351.55,1,0,25-48 mo,104.7359375,0.1640625,2517.6000000000004,6,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8239238787677874,1,86.4296148827409,107,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3319-DWOEP,1,1,0,6,1,0,0,0,1,0,1,1,1,95.75,573.75,1,0,0-12 mo,95.625,0.125,2298.0,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9019335533694175,1,86.36013773512173,108,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2439-LYPMQ,1,1,0,38,1,1,0,1,1,0,1,1,1,102.6,4009.2,0,0,25-48 mo,105.50526315789472,-2.905263157894737,2462.3999999999996,6,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.841408167985817,1,86.32847803534482,109,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
1658-BYGOY,1,0,0,18,1,1,0,0,0,0,1,1,1,95.45,1752.55,1,0,13-24 mo,97.36388888888888,-1.9138888888888772,2290.8,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9044125726043132,1,86.3261800550817,110,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
6326-MTTXK,0,0,0,8,1,1,0,1,0,0,1,1,0,100.85,819.55,1,0,0-12 mo,102.44375,-1.59375,2420.3999999999996,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8550625449353637,1,86.23305765673143,111,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
0754-UKWQP,0,0,0,2,1,0,0,0,1,0,1,1,1,95.85,197.7,1,0,0-12 mo,98.85,-3.0,2300.3999999999996,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8992184779936565,1,86.19009111569197,112,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
5293-WXJAK,1,1,0,11,1,1,0,0,1,1,1,1,1,104.05,1133.65,1,0,0-12 mo,103.05909090909093,0.990909090909085,2497.2,6,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0.8282534898779503,1,86.17977562180073,113,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
0655-RBDUG,0,0,0,7,1,1,0,0,1,0,1,1,1,98.05,713.0,1,0,0-12 mo,101.85714285714286,-3.807142857142864,2353.2,5,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.8788107740617296,1,86.16739639675258,114,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2357-COQEK,1,0,0,28,1,1,0,0,1,1,1,1,1,103.3,2890.65,1,0,25-48 mo,103.2375,0.0625,2479.2,6,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8341168292761331,1,86.16426846422455,115,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3001-UNBTL,1,1,1,29,1,1,0,0,1,0,1,1,1,103.95,2964.8,0,0,25-48 mo,102.2344827586207,1.7155172413793025,2494.8,5,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8287777170549144,1,86.15144368785836,116,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7943-RQCHR,0,0,0,9,1,1,0,0,0,0,1,1,1,94.75,889.9,1,0,0-12 mo,98.87777777777778,-4.12777777777778,2274.0,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9083875097436016,1,86.06971654820626,117,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
6108-OQZDQ,0,1,1,4,1,1,0,1,0,0,1,1,1,97.95,384.5,1,0,0-12 mo,96.125,1.8250000000000028,2350.8,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8783073175566505,1,86.03020175467391,118,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
9809-IMGCQ,1,0,0,22,1,1,0,0,0,0,1,1,1,96.7,2082.95,1,0,13-24 mo,94.67954545454543,2.0204545454545553,2320.8,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8896056920339298,1,86.02487041968101,119,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
5519-YLDGW,0,1,0,21,1,1,1,0,1,0,1,1,1,103.9,2254.2,1,0,13-24 mo,107.34285714285711,-3.4428571428571217,2493.6000000000004,6,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8279008681810429,1,86.01890020401036,120,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
6029-WTIPC,1,0,0,37,1,1,0,0,1,0,1,1,1,101.1,3744.05,1,0,25-48 mo,101.19054054054054,-0.0905405405405446,2426.3999999999996,5,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8502100689751788,1,85.95623797339057,121,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7079-QRCBC,0,0,0,24,1,1,0,0,1,0,1,1,1,98.75,2407.3,1,0,13-24 mo,100.30416666666667,-1.5541666666666742,2370.0,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8695092111352446,1,85.8640345996054,122,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
4626-GYCZP,0,0,0,7,1,1,0,0,0,0,1,1,1,93.85,635.6,1,0,0-12 mo,90.8,3.049999999999997,2252.3999999999996,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9145888841121976,1,85.83416677392974,123,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
6851-WEFYX,1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,0,25-48 mo,98.21428571428572,2.585714285714289,2419.2,5,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8514334792311162,1,85.82449470649651,124,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
9330-IJWIO,0,0,0,13,1,1,1,0,0,0,1,1,1,100.35,1358.85,1,0,13-24 mo,104.52692307692308,-4.1769230769230745,2408.3999999999996,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8546474687327215,1,85.7638734873286,125,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7029-RPUAV,1,1,0,17,1,1,0,0,1,0,1,1,1,100.45,1622.45,1,0,13-24 mo,95.43823529411765,5.0117647058823565,2410.8,5,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.8537097686079171,1,85.75514625666528,126,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7225-CBZPL,1,1,0,17,1,1,0,0,0,0,1,1,1,94.8,1563.9,0,0,13-24 mo,91.99411764705884,2.8058823529411683,2275.2,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9035926370666629,1,85.66058199391965,127,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2754-SDJRD,1,0,0,8,1,1,0,0,0,1,1,1,1,100.15,908.55,0,0,0-12 mo,113.56875,-13.418749999999989,2403.6000000000004,5,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0.8544325698045391,1,85.57142186592459,128,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
6215-NQCPY,0,0,0,15,1,1,1,0,0,0,1,1,1,99.7,1566.75,0,0,13-24 mo,104.45,-4.75,2392.8,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8580786304293729,1,85.55043945380848,129,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
0011-IGKFF,1,1,0,13,1,0,0,1,1,0,1,1,1,98.0,1237.85,1,0,13-24 mo,95.21923076923076,2.7807692307692378,2352.0,5,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8724640165686125,1,85.50147362372402,130,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2809-ZMYOQ,0,0,0,32,1,1,0,0,1,0,1,1,1,101.35,3334.9,0,0,25-48 mo,104.215625,-2.8656250000000085,2432.3999999999996,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.843102588361336,1,85.4484473304214,131,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7892-POOKP,0,1,0,28,1,1,0,0,1,1,1,1,1,104.8,3046.05,1,0,25-48 mo,108.7875,-3.9875000000000114,2515.2,6,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8147539719301286,1,85.38621625827747,132,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2369-UAPKZ,0,0,0,5,1,1,0,1,1,0,1,1,0,104.1,541.9,1,0,0-12 mo,108.38,-4.280000000000001,2498.3999999999996,6,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.8193777924060887,1,85.29722818947383,133,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
5219-YIPTK,0,1,0,33,1,1,0,1,1,0,1,1,1,104.4,3409.6,1,0,25-48 mo,103.32121212121211,1.0787878787878924,2505.6000000000004,6,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8169643430509238,1,85.29107741451645,134,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
4735-ASGMA,0,0,0,26,1,1,0,0,1,0,1,1,1,98.35,2515.3,1,0,25-48 mo,96.7423076923077,1.6076923076922895,2360.3999999999996,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8671686504199683,1,85.28603676880387,135,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
1254-IZEYF,1,0,0,31,1,1,0,1,0,0,1,1,1,99.95,3186.65,1,0,25-48 mo,102.79516129032258,-2.8451612903225794,2398.8,5,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8531305555636864,1,85.27039902859046,136,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7969-AULMZ,0,0,0,21,1,1,0,0,0,0,1,1,1,97.35,2119.5,1,0,13-24 mo,100.92857142857144,-3.5785714285714363,2336.3999999999996,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8757421469281099,1,85.2534980034515,137,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
7938-OUHIO,0,0,0,3,1,0,0,0,1,1,1,1,1,98.7,293.65,1,0,0-12 mo,97.88333333333333,0.8166666666666771,2368.8,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.863145386413387,1,85.1924496390013,138,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
9172-ANCRX,0,0,0,10,1,1,1,0,0,0,1,1,1,98.7,973.25,1,0,0-12 mo,97.325,1.375,2368.8,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8626104768865157,1,85.1396540686991,139,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
0880-TKATG,0,1,1,4,1,1,0,0,1,0,1,1,0,101.15,385.9,1,0,0-12 mo,96.475,4.675000000000011,2427.6000000000004,5,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8415656861236038,1,85.12436915140253,140,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2982-VPSGI,0,1,0,11,1,1,0,0,0,0,1,1,1,94.0,1078.9,1,0,0-12 mo,98.0818181818182,-4.081818181818193,2256.0,4,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9053301807174422,1,85.10103698743957,141,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
1626-ERCMM,1,1,0,20,1,1,0,0,0,0,1,1,1,94.55,1899.65,1,0,13-24 mo,94.9825,-0.4325000000000045,2269.2,4,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.9000589529810769,1,85.10057400436081,142,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2034-CGRHZ,1,0,0,24,1,1,0,1,1,0,1,1,1,102.95,2496.7,1,0,13-24 mo,104.02916666666664,-1.0791666666666515,2470.8,6,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.8263160290337423,1,85.06923518902377,143,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
5935-FCCNB,1,0,0,17,1,1,0,0,0,0,1,1,1,94.2,1608.15,0,0,13-24 mo,94.59705882352942,-0.3970588235294201,2260.8,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.9030235538204175,1,85.06481876988333,144,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
4445-ZJNMU,0,0,0,9,1,1,0,1,0,0,1,1,1,99.3,918.75,0,0,0-12 mo,102.08333333333331,-2.783333333333331,2383.2,5,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.8559624711543912,1,84.99707338563104,145,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
9290-SHCMB,1,0,0,13,1,0,0,0,1,0,1,1,1,96.85,1235.55,0,0,13-24 mo,95.04230769230767,1.8076923076923064,2324.3999999999996,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.876842976041807,1,84.92224222964902,146,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3643-AHCFP,1,1,0,7,1,1,0,0,0,0,1,1,1,95.6,644.35,1,0,0-12 mo,92.05,3.549999999999997,2294.3999999999996,4,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0.8882223164527663,1,84.91405345288445,147,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
3452-GWUIN,1,1,0,19,1,1,0,0,0,0,1,1,1,94.95,1760.25,0,0,13-24 mo,92.64473684210526,2.3052631578947427,2278.8,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0.8942950685444907,1,84.91331675829939,148,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
4132-KALRO,0,0,0,4,1,1,0,0,0,1,1,1,1,100.85,399.25,0,0,0-12 mo,99.8125,1.0374999999999943,2420.3999999999996,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.8418405099749228,1,84.89961543097095,149,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
2612-RANWT,0,0,0,12,1,1,0,0,1,0,1,1,1,100.15,1164.3,1,0,0-12 mo,97.025,3.125000000000014,2403.6000000000004,5,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0.8473557731080748,1,84.86268067677369,150,logistic,high_risk,high_value,Save Immediately,1,Personal outreach + tailored discount offer,#d62728
